- Too much detail in related work: I think the related work section is too long and just a list of papers rather than helping to place the work in the research area.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Critiques how related work is described/explained.
- The visualization section is only a minor contribution; there isn't really any innovation or findings about what works or doesn't work here.,Does the review address Contribution?,TRUE,FALSE,Mentions it as a minor contribution.
"There are various weaknesses of the MID data, but the evaluation approach needs to be discussed or justified.",Does the review address Methodology?,TRUE,FALSE,Mentions the need to discuss evaluation approach (method).
"Mainly, for most of the intrinsic metrics, the multilingual embedding techniques do not seem to perform the best.",Does the review address Presentation?,FALSE,TRUE,"Refers to performance, not clarity/organization."
"## Logical Flow of Main Results and Relation to Prior Work Should be Clarified  The paper defines T-LLMs as general learners if ""the expressive power of realistic T-LLM model class can cover universal circuits for all circuits of polynomial size"" and says that:  > It is unknown whether the realistic Transformers are expressive enough to be general learners   In fact, it seems that Theorem 3 essentially follows from the TC0 upper bound in previous work.",Does the review address Result?,TRUE,FALSE,Comments on a theoretical result.
Will the attention model pays more attention to this similar sample resulting in a negative impact on the target task performance since the source task and target task are quite different?,Does the review address Result?,TRUE,FALSE,Questions a potential performance impact (result).
"It is found that the published results of [1], (see reference below) performs better than (with a sufficiently high difference) the current system on Inspec (Hulth, 2003) abstracts dataset.",Does the review address Comparison?,TRUE,FALSE,Compares performance with prior results.
"I would have liked to see these results (also, please fix grammar in this sentence) 9.",Does the review address Presentation?,TRUE,FALSE,Mentions clarity/grammar for presenting results.
I think I'd like to see a discussion of sufficient number D analytically or empirically.,Does the review address Analysis?,TRUE,FALSE,Seeks more discussion/analysis of a parameter (D).
"Therefore, it is not necessary to carry out the forward of the text encoder every iteration during training.",Does the review address Methodology?,TRUE,FALSE,Addresses a detail about the approach (text encoder usage).
The Ablation Study of the paper also provides useful insights about the impact of different pre-training schemas on large-scale information retrieval tasks.,Does the review address Data/Task?,TRUE,FALSE,Mentions tasks (information retrieval) in ablation context.
"Given a validation corpus (X,Y), and the corresponding retrieved (tX, tY), the authors should at least show the similarity between (X,tX), (Y,tY), which measures the retrieval quality.",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,Suggests measuring retrieval quality for justification.
- Weaknesses: Comparison and credit to existing work is severely lacking.,Does the review address Comparison?,TRUE,FALSE,Criticizes insufficient comparison with prior work.
"A discussion on how to add new tasks to the same framework might help, or a discussion on why the current framework is enough.",Does the review address Methodology?,TRUE,FALSE,Talks about the approach to add new tasks.
"Considering the BERT is leveraged, you should discuss the relation with BERT + NMT [R1,R2].",Does the review address Significance?,FALSE,TRUE,"Asks about approach’s relation to BERT+NMT, not impact."
"Summary ------- Using multi-scale hierarchical and compressive techniques, this paper examines a way to increase the context length of transformers.",Does the review address Methodology?,TRUE,FALSE,Describes a method for context extension in transformers.
An additional experimental results with multi-task finetuning should also be added.,Does the review address Result?,TRUE,FALSE,Calls for more results on multi-task finetuning.
"The techniques used in the paper (multi-branch transformer, pointing mechanism, cross-modal attention, global positional encodings, etc) have been shown to work in the past for image-text tasks [1, 2].",Does the review address Methodology?,TRUE,FALSE,Talks about the approach/techniques.
"Since one of the main contributions of this paper is the analysis of the BERT pretraining process, more experimental analysis on the optimizer should also be included.",Does the review address Analysis?,TRUE,FALSE,Suggests deeper analysis of BERT pretraining.
The training objective allow budgetary constraints on the amount of language-specific parameters.,Does the review address Methodology?,TRUE,FALSE,Mentions how the approach (training objective) handles parameters.
A layman's explanation or intuitive reasoning behind the adoption of quantum features and their computational advantages in graph analysis would be invaluable for the reader's understanding.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Calls for clearer explanation/interpretation of quantum features.
It appears to vary by orders of magnitude according to Table 10 in the Appendix.,Does the review address Presentation?,TRUE,FALSE,Refers to clarity of data shown in Table 10.
"In experiments, there is no comparison with previous retrieval based methods.",Does the review address Comparison?,TRUE,FALSE,Mentions lack of comparison with prior retrieval methods.
"Thus, while concatenating the audio feature and the text feature can introduce desired performance, there could be some advancements not just combining pretrained audio model and LLM.",Does the review address Methodology?,TRUE,FALSE,Discusses the combined approach (audio + LLM).
"Additionally, the authors conclude that pre-training is not a significant factor in the efficacy of active learning, but their numerical results suggest active learning methods (Entropy and Coreset) narrow the gap with the random baseline significantly from BERT-Base to RoBERTa-Base!",Does the review address Methodology?,TRUE,FALSE,Talks about the approach regarding active learning.
Typos: - synthesis -> synthesise - DeepHOLZero -> DeepHOL - wrong bold number in Figure 3,Does the review address Presentation?,TRUE,FALSE,Points out minor typos/figure issues.
Conference on Empirical Methods in Natural Language Processing (2019).,Does the review address Related Work?,TRUE,FALSE,References prior EMNLP proceedings (related work).
In my opinion this is a significant paper as it explores one of the straight-forward ways to couple an audio encoder with a trained LLM and carefully examines this coupling from several different viewpoints and contributes the OpenAQA dataset which can be a useful public resource for future research.,Does the review address Significance?,TRUE,FALSE,Highlights the paper’s importance/impact.
The proposed RoBERTa achieves/matches state-of-the-art performance on many standard NLU downstream tasks.,Does the review address Methodology?,TRUE,FALSE,Describes the approach (RoBERTa achieving SOTA).
The paper starts with the motivation of handling comprehensibility.,Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,Addresses motivation for comprehensibility.
"Mainly, Table 4 provides understandable results showing that multi-turn specifications achieve better performance compared to single-turn specifications.",Does the review address Experiment?,TRUE,FALSE,Mentions results from an experimental setup (Table 4).
"- The definitions, models, and assumptions in the paper are intuitive and clear (e.g., natural task).",Does the review address Methodology?,FALSE,TRUE,Praises clarity of definitions but not the approach itself.
Will the attention model pays more attention to this similar sample resulting in a negative impact on the target task performance since the source task and target task are quite different?,Does the review address Data/Task?,TRUE,FALSE,Questions potential data/task mismatch.
Some experimental settings only include the baselines Random and Vote-k. More methods as mentioned in 4.3.2 can be also included.,Does the review address Experiment?,TRUE,FALSE,Points out limited baselines in an experimental setup.
"However, if we considered this view, it seems like the problem they are solving should be more impactful than type recovery and AST generation.",Does the review address Significance?,TRUE,FALSE,Questions the overall impact/significance.
The results on a mixture of the Parity/Sum task are interesting   2.,Does the review address Data/Task?,TRUE,FALSE,Mentions tasks: Parity/Sum.
Strength: - Thorough study on the robustness of recent popular VL models vs conventional CE models.,Does the review address Result?,TRUE,FALSE,Notes findings on model robustness (result).
"Compared to this, the paper made 2 changes to the model: 1) using Gumble-Softmax instead of REINFORCE, and 2) using mixture-of-signals instead of straightforward gradient back-propagation.",Does the review address Presentation?,TRUE,FALSE,Discusses how changes are shown/presented.
The paper describes the idea of multiple temporal scales.,Does the review address Methodology?,TRUE,FALSE,Addresses approach with multi-scale design.
"The main issue of the paper is in the experiments and results reporting, it needs quite a bit of reworking.",Does the review address Result?,TRUE,FALSE,Criticizes how the results are reported.
"Both those works try to do both (1) extract time series or other statistical information about the polarity of the relationships between countries, and *also* (2) extract topical keywords to explain aspects of the relationships.",Does the review address Related Work?,TRUE,FALSE,Mentions other works addressing similar issues (related).
"However, there are insufficient experiments and comparison to previous work to convince me that the paper’s contributions are novel and impactful.",Does the review address Experiment?,TRUE,FALSE,Criticizes insufficient experimental comparisons.
There are a couple decisions related to methodology that may need some further examination.,Does the review address Methodology?,TRUE,FALSE,Points out issues with the study’s approach.
"On top of that, the only data is coming from LeetCode.",Does the review address Data/Task?,TRUE,FALSE,Mentions the dataset (LeetCode).
is a micro-average (all testsets are concatenated and evaluated as one set) or macro-average (average taken across the scores of individual test sets) score.,Does the review address Result?,TRUE,FALSE,Discusses how the results are averaged/evaluated.
I understand that LMU might have limited capacity but this is not specifically discussed and it is unclear how each component contributes to the end performance.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Requests deeper explanation of component contributions.
"While previous work has examined tasks in the overall area, to my knowledge there has not been any publicly availble sentence-level annotated data for the problem -- the authors here make a contribution as well by annotating some data included with the submission; if it is released, it could be useful for future researchers in this area.",Does the review address Related Work?,TRUE,FALSE,Notes a new data contribution and potential future usage (related).
Clarification on the task setting: Is it the case that the agent's current utterance does not decide what the next user utterance is?,Does the review address Data/Task?,TRUE,FALSE,Seeks clarity about the task scenario.
"Therefore, the obtained task performance is far from state-of-the-art.",Does the review address Data/Task?,TRUE,FALSE,Mentions that the task results are not SOTA.
I also encourage the authors to simplify the experiment described in section 3.1 to make it more clear.,Does the review address Experiment?,TRUE,FALSE,Suggests simplifying a particular experimental setup.
It is a bit difficult to understand the task definitions without first understanding the various constituents of the proof.,Does the review address Presentation?,TRUE,FALSE,Criticizes clarity in presenting the task definitions.
"Such rarity, however, could potentially be a drawback for these types of watermarking methods.",Does the review address Methodology?,TRUE,FALSE,Addresses a methodological drawback (watermarking).
"For example, what is the experiment environment and training receipts.",Does the review address Methodology?,TRUE,FALSE,Asks for details on the approach’s environment/training.
"This indicates that with the same training objective, different inference methods have different gaps to the posterior lower bound.",Does the review address Methodology?,TRUE,FALSE,Contrasts inference methods under the same training objective.
"They train low resource NMTs using 4 different tokenization strategies, to show that their proposed tokenization method leads to the best NMT results by several metrics.",Does the review address Evaluation?,TRUE,FALSE,Mentions how they evaluate different tokenization strategies.
Is it a margin of an SVM classifier that solves $\mathcal{T}$?,Does the review address Data/Task?,TRUE,FALSE,Asks about task specifics (SVM margin).
"-----Weaknesses----- I'm not very convinced by the empirical results, mostly due to the lack of details of the baselines.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Critiques insufficient discussion/explanation of baselines.
- The presentation could be improved and distracts from the content at times.,Does the review address Presentation?,TRUE,FALSE,Notes that the paper’s clarity/flow can be improved.
"Given that there is a wealth of existing work that performs the same task and the lack of novelty of this work, the authors need to include experiments that demonstrate that their technique outperforms others on this task, or otherwise show that their dataset is superior to others (e.g. since it is much larger than previous, does it allow for better generalization?)",Does the review address Novelty?,TRUE,FALSE,Points to insufficient novelty.
"- Also, regarding section 3.3, please cite appropriate publications the ""previous work"" presented in the tables.",Does the review address Related Work?,TRUE,FALSE,Requests references to prior work.
The curriculum learning is yet another contribution which makes a lot of sense and the authors have proposed an intuitive curriculum and backed it up with apt ablation study to show its utility.,Does the review address Novelty?,FALSE,TRUE,Praises an approach but doesn’t question originality.
"Some kind of analysis of the qualitative strengths and weaknesses of the binary code prediction would be welcome -- what kind of mistakes does the system make, and how does this compare to standard softmax and/or hierarchical and differentiated softmax?",Does the review address Comparison?,TRUE,FALSE,Suggests comparing with standard softmax.
(ii) a new way to aggregate multiple inputs (using M-BERT) and several different decoding methods.,Does the review address Methodology?,TRUE,FALSE,Describes a new input aggregation approach.
"I think more could be done here, some ideas, probably there are better ways to test: - Have templates that leave out ""instructions"":  I would guess it wouldn't affect held-in task performance much, but would affect held-out tasks.",Does the review address Data/Task?,TRUE,FALSE,Suggests changes to the data/task templates.
They have to tune this parameter empirically instead of configure it theoretically.,Does the review address Methodology?,TRUE,FALSE,Addresses a parameter-tuning aspect of the approach.
**Experimental results** The presentation of the experimental results is clear.,Does the review address Result?,TRUE,FALSE,Mentions clarity of reported experimental results.
The model sizes are varied across experiments to achieve on par performance which makes the comparison of the computational cost not so obvious.,Does the review address Result?,TRUE,FALSE,Discusses how results are impacted by model size changes.
"For experiments, Table 1 shows the FOCAL Reasoner (DeBERTa) brings much performance gain, compared to FOCAL Reasoner (RoBERTa) (the performance seems comparable with DAGN and LReasoner using RoBERTa).",Does the review address Result?,TRUE,FALSE,Notes performance gains (result).
"- The authors have evaluated their models on multiple settings, proving that their models trained on Wikipedia can potentially generalize to multiple downstream tasks.",Does the review address Methodology?,TRUE,FALSE,Mentions broad evaluation of the approach.
The authors also propose two novel pre-training settings which also show improvement over the baseline BM-25.,Does the review address Methodology?,TRUE,FALSE,Talks about novel pre-training approaches (methods).
"Before describing your algorithm, humans are only mentioned once in the algorithm.",Does the review address Methodology?,TRUE,FALSE,Refers to how the algorithm is explained (approach detail).
But a direct head to head comparison for the computational cost of a multi-task model and individual models is not provided.,Does the review address Data/Task?,FALSE,TRUE,"This is about cost comparison, not data/task details."
"It is a report of various NLP efforts for several Indigenous languages of Canada It goes deeply enough into the technical details of the projects to show that the efforts are viable and successful, without getting bogged down in numbers or linguistic details that are unimportant to people external to the projects.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Talks about the level of detail/explanation in the paper.
The paper is mainly an empirical analysis of a different way of formulating an existing problem.,Does the review address Analysis?,TRUE,FALSE,States that the paper is an empirical analysis.
"The authors should make it clear that on different evaluation sets, the scores differs.",Does the review address Result?,TRUE,FALSE,Refers to differences in scores (results).
The paper pointed out that ELECTRA framework [1] explored the idea of using REINFORCE [2] as the the way of adding adversarial training signals to the model but observed degenerated results.,Does the review address Methodology?,TRUE,FALSE,Mentions a specific training approach (method).
The authors should discuss the relationship with other in-context example selection methods and compare the performance.,Does the review address Comparison?,TRUE,FALSE,Suggests comparing with other selection methods.
The idea that combining the output of several models using the attention strategy is not novel in deep learning.,Does the review address Novelty?,TRUE,FALSE,Criticizes the approach’s originality.
"The claimed contributions include: 1) The proposed method is free from the common issue of diverging from human language, because it learns from the sentences sampled from the pre-trained LM.",Does the review address Contribution?,TRUE,FALSE,Mentions the paper’s stated contributions.
Experiments on LEGO and code interpretation task are done.,Does the review address Data/Task?,TRUE,FALSE,"Refers to tasks (LEGO, code interpretation)."
"For example, if for the baseline model, we also only use one data sample and apply different masks, will there be improvement?",Does the review address Data/Task?,TRUE,FALSE,Talks about usage of data samples and masks.
The bad: * Figure 1 is difficult to read and messy.,Does the review address Presentation?,TRUE,FALSE,Critiques figure clarity (presentation).
"However, the BERT analysis results provided in this paper should also be valuable to the community.",Does the review address Analysis?,TRUE,FALSE,Refers to BERT analysis and its value.
The training procedure mentioned in section 5.2.2 talks about joint training but the procedure followed for training for individual tasks or a subset of tasks is not described in detail.,Does the review address Data/Task?,TRUE,FALSE,Mentions how tasks are trained (data/task).
- Experiments are well-designed: many baselines are implemented to compare proposed method with traditional lifelong learning methods.,Does the review address Comparison?,TRUE,FALSE,Indicates multiple baseline comparisons.
Did the authors try this as another compared baseline?,Does the review address Comparison?,TRUE,FALSE,Asks if they compared with another baseline.
Ad-hoc regularization parameter selection is necessary for getting performance gains.,Does the review address Result?,TRUE,FALSE,Mentions performance gain specifics (results).
- Extensive results show improvements over a base model and a larger model across a range of tasks.,Does the review address Methodology?,TRUE,FALSE,Describes outcomes of the approach (method).
The proposed ConceptQA architecture is intuitive and quite straightforward.,Does the review address Methodology?,TRUE,FALSE,Evaluates the approach’s architecture (method).
The task opens up a huge space for AI-powered general audio creation.,Does the review address Data/Task?,TRUE,FALSE,Refers to an audio creation task (data/task).
What recommendation the authors would give for those interested in using it?,Does the review address Contribution?,FALSE,TRUE,"Asks for recommendations, not referencing the paper’s contribution aspect."
I think if the paper will be improved if it resolves the lack of clarity around the temperature in GS being an implicit entropy-regularization parameter.,Does the review address Presentation?,TRUE,FALSE,Discusses clarity around a hyper-parameter (presentation).
Each task is supported with a detailed ablation study to shed light on future research.,Does the review address Ablation?,TRUE,FALSE,Indicates that an ablation study is performed per task.
"Figure 1 is presently not pleasant to look at, even though it has interesting results`!",Does the review address Result?,TRUE,FALSE,Mentions that figure shows interesting results (result).
Users cannot follow their strategy to set hyper-parameters in an optimal way.,Does the review address Methodology?,TRUE,FALSE,Talks about setting hyper-parameters (method).
"Is it possible to split Thai words into syllables without any ambiguity, or do you need a heuristic?",Does the review address Methodology?,TRUE,FALSE,Questions approach for splitting words (method).
"Rather than using the ad-hoc approach for selecting which augmentation ""stacking"" scheme is helpful, it would have been better to compare/use an approach highlighted in ""Learning to Compose Domain-Specific Transformations for Data Augmentation"" [NeuRIPS 2017].",Does the review address Comparison?,TRUE,FALSE,Suggests a different method for comparison.
"These prior methods do not incorporate the SFT stage, making it unclear how the model performs before this crucial phase.",Does the review address Presentation?,TRUE,FALSE,Mentions clarity/organization about prior methods.
"Why do you choose case-insensitive BLEU score for En->Fr, which is not commonly used in previous baselines.",Does the review address Comparison?,TRUE,FALSE,Questions the comparison approach (case-insensitive BLEU).
"In the experimental sections, it seems that only two scales are used.",Does the review address Experiment?,TRUE,FALSE,Observes the experimental setup (scales used).
"In terms of the experiments, there are only dev results reported on GLUE (Table 2).",Does the review address Result?,TRUE,FALSE,Refers to reported dev results (result).
"Placing Figure 1 and Table 1 on page 1 would improve readability, given that the main content describing Figure 1 and Table 1 is in the first page.",Does the review address Presentation?,TRUE,FALSE,Suggests reordering for clarity (presentation).
"Revisiting GNN for Question Answering](https://openreview.net/forum?id=hzmQ4wOnSb), whose hypothesis seems to be that by only using embeddings for node types and relation types, the models are able to attain good performance (86.67 acc on OpenBookQA) without needing any cross-modal information.",Does the review address Result?,TRUE,FALSE,Mentions a performance metric (86.67 acc).
(And the comparison to their BERT_base-based model yields roughly equal scores.),Does the review address Comparison?,TRUE,FALSE,States a comparison with a BERT_base-based model.
"**Pros**  - The paper is well structured and easy to follow, the idea of modeling sentences to a Brownian bridge latent space is neat and generic enough to (1) allow for noise given its stochasticity (2) doesn't require explicit domain knowledge for planning.",Does the review address Presentation?,TRUE,FALSE,Praises paper structure/organization (presentation).
"- OpenAQA-5M is a good contribution to provide open-ended question answering in audio domain, especially it is verified with human evaluation.",Does the review address Evaluation?,TRUE,FALSE,Refers to the human evaluation aspect.
"A qualitative analysis was required in Karamcheti et al., (2021) to explain “collective outliers”.",Does the review address Analysis?,TRUE,FALSE,Points to the need for a qualitative analysis.
"Result 2: The authors further extend this result to word embedding features, which are obtained by a weighted average of word embedding vectors based on the next word distributions.",Does the review address Result?,TRUE,FALSE,Mentions an extended result in the study.
"However, they only mention a single pruning rate of 50%, which could easily over-prune (all challenging as well as outlier examples) for the NLP datasets used here.",Does the review address Data/Task?,TRUE,FALSE,Critiques a data usage (pruning) approach.
But a direct head to head comparison for the computational cost of a multi-task model and individual models is not provided.,Does the review address Methodology?,TRUE,FALSE,Addresses a missing cost comparison (method).
The authors should discuss the relationship with other in-context example selection methods and compare the performance.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,FALSE,TRUE,"It's specifically about comparing approaches, not deeper definitions."
"Within the evaluation section, there are numerous intriguing findings that hold significant value for dissemination within the wider research community.",Does the review address Evaluation?,TRUE,FALSE,Mentions interesting evaluation findings.
"The primary contribution is an application of supervised, structured neural network models for sentence-level event/relation extraction.",Does the review address Methodology?,TRUE,FALSE,Describes a supervised neural approach (method).
The key contribution of the paper appears to be the formulation of the Concept-QA model based on query information and answers from GPT + CLIP.,Does the review address Contribution?,TRUE,FALSE,Mentions the main contribution (Concept-QA model).
* Additional general discussion and statistics studies are presented in the Appendix.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Indicates further explanation/discussion is in Appendix.
"The authors experiment both with pre-training and fine-tuning of contextual models (BERT-{base,large}) and claim large reduction in training time, with reasonable loss in performance.",Does the review address Methodology?,TRUE,FALSE,Mentions approach with pre-training/fine-tuning (method).
"I thought that this paper was very thought-provoking, and I appreciated the attempts to better understand what is going on with pre-trained language models, why they work well, and what might we be able to improve from theses insights.",Does the review address Methodology?,TRUE,FALSE,Discusses insights into pre-trained language model approach.
Will need some clarification to better judge the results.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Calls for more explanation to interpret results.
The proposed method is simple and relatively straightforward to implement.,Does the review address Methodology?,TRUE,FALSE,References the simplicity of the approach (method).
"However, Section 3.1 cannot demonstrate effective theoretical information.",Does the review address Analysis?,TRUE,FALSE,It critiques the theoretical depth (analysis) in Section 3.1.
"-----Weaknesses----- I'm not very convinced by the empirical results, mostly due to the lack of details of the baselines.",Does the review address Comparison?,TRUE,FALSE,Criticizes insufficient baseline details for comparison.
"I look forward to seeing the authors discuss a comprehensive comparison of DeFo's training time and other methods, such as CoOp and CLIP-adapter.",Does the review address Methodology?,TRUE,FALSE,Requests comparisons of training time details (method).
Why are all publications not used in training the baselines?,Does the review address Methodology?,TRUE,FALSE,Questions how baselines are trained (method detail).
* The proposed method RandomMask achieves SOTA on various downstream tasks.,Does the review address Data/Task?,FALSE,TRUE,"Mentions SOTA achievements, not a specific dataset/task."
Compilers tend to lower a representation of a software program into something that is closer to the hardware and therefore potentially more efficient.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Explains compilers at a conceptual level.
"### Major issue 1 The paper ""**theoretically**"" analyzes the hyper-parameter selection process in Section 3.1 and provides experimental validation in Section 5.1.",Does the review address Analysis?,TRUE,FALSE,States a theoretical/analytical approach to hyper-parameter selection.
"Unfortunately, many aspects of the models, experimentation, and evaluation are not explained very well.",Does the review address Evaluation?,TRUE,FALSE,Critiques the clarity of the evaluation details.
I suspect that a statistical analysis [1] might conclude that BERT and the proposed method are indistinguishable on the GLUE suite.,Does the review address Result?,TRUE,FALSE,Questions the difference in outcomes (results) on GLUE.
It is a bit difficult to understand the task definitions without first understanding the various constituents of the proof.,Does the review address Data/Task?,FALSE,TRUE,Criticizes clarity of definitions; not specifically about data/task.
Maybe adding another ablation on this would be a good idea.,Does the review address Ablation?,TRUE,FALSE,Suggests an additional ablation study.
This makes their empirical results extremely weak.,Does the review address Result?,TRUE,FALSE,Criticizes the empirical results.
"The experiments in the paper demonstrated the superiority of adding adversarial training to a self-supervision framework, in that significant improvements can be obtained for similar-sized networks.",Does the review address Result?,TRUE,FALSE,Discusses performance improvements (results).
Their findings on learning complex tasks contribute to the understanding of large language model learning and provide valuable insights for future related work on efficient training.,Does the review address Methodology?,TRUE,FALSE,Talks about how the approach informs future training methods.
"As proposed in the comments, this should be assessed in the paper by replacing BERT representations by non-contextual representations such as GloVE.",Does the review address Presentation?,TRUE,FALSE,Requests clarity/improvement in how representations are presented.
Such a comparison would highlight the advantages of the multi-task model and would be helpful for the relevant audience.,Does the review address Data/Task?,FALSE,TRUE,Focuses on method comparison rather than a dataset/task angle.
it doesn't seem straightforward for me to use constituent parse as knowledge here.,Does the review address Methodology?,TRUE,FALSE,Questions the feasibility of a certain method choice.
"This idea is novel and interesting to me, and the derivation and experiment results look encouraging.",Does the review address Novelty?,TRUE,FALSE,Praises the originality of the idea.
Weaknesses: - Somewhat weaker results on some CommonGen metrics are disappointing.,Does the review address Evaluation?,TRUE,FALSE,References a weaker evaluation outcome on CommonGen metrics.
"The authors investigate L=12 in the ablation, but in a real setting, it seems unlikely practitioners will label <50 examples before re-training.",Does the review address Ablation?,TRUE,FALSE,Mentions how a specific ablation setup is unrealistic.
"The paper could make more of an advocacy point for what relatively modest funding could do for languages in places where leaders have not yet had the same impetuses as witnessed in Canada, including India and Africa where ""minority"" language is often a misnomer.",Does the review address Significance?,TRUE,FALSE,Addresses the impact/significance of funding.
Theoretical discussion proves that the gradients derived from the new masking schema have a smaller variance and can lead to more efficient self-supervised training.,Does the review address Methodology?,TRUE,FALSE,Points to a theoretically backed aspect of the approach.
"> However, in every task except CommonGEN the authors do not discuss any methods that are even close to the state of the art.",Does the review address Data/Task?,TRUE,FALSE,Mentions tasks but complains about lack of SOTA-level discussion.
The authors clearly present their ideas and describe the technical details.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Praises clarity of technical explanations.
"Some things that are worth looking into are the work on Scalable static analysis [Scaling], the inference of necessary preconditions [Logozzo], and bug detection that is based on ""belief"" [deviant, belief], which is closely related to your intuition about naturalness and human-written invariants.",Does the review address Related Work?,TRUE,FALSE,Suggests relevant prior literature.
There are few places (see details) that authors have assumptions in mind but do not provide those assumptions until later.,Does the review address Methodology?,TRUE,FALSE,Criticizes how assumptions are revealed in the approach.
The findings of (2)(3)(4)(5) mentioned in the summary section above are especially interesting and can be helpful to the community when comparing new VL methods with existing methods.,Does the review address Comparison?,TRUE,FALSE,Addresses how these findings help in method comparisons.
"- If so, please be more specific in describing it in section 4.2 and Table 4.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Requests more detail/clarification.
Empirical results on MultiWoz 2 and 2.1 shows improvement over other state-of-the-art techniques.,Does the review address Result?,TRUE,FALSE,Indicates improvements on MultiWoz tasks (results).
"Even, Ref-[2] can be a strong baseline to compare the performance of the current system.",Does the review address Comparison?,TRUE,FALSE,Suggests comparing with a strong baseline.
"The paper said: “the pretrained NLM can model much stronger dependencies between text segments that appeared in the same training example, than it can between text segments that appeared in different training examples.”  Acutally it seems quite natural for me and I did not realize it is a problem until I saw more explanations in section 1.1.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Mentions how the paper’s explanations clarified the issue.
It does not follow from the theoretical results that adding similar sentences will be a good thing.,Does the review address Result?,TRUE,FALSE,Points to a conclusion about results vs. theory.
I would also urge the authors to have a speculative discussion on what successful inductive biases might look like.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Encourages more interpretative discussion.
The experimental results are promising for both settings.,Does the review address Experiment?,TRUE,FALSE,Discusses experiment outcomes.
"It is widely acknowledged and studied that the complexity (i.e., the length or reasoning steps of the CoT annotations) significantly influences the performance of the LLMs.",Does the review address Result?,TRUE,FALSE,Points to complexity affecting model performance.
"Typos: 1. compared with Enhanced baseline… -> Comparison with enhanced baseline   ** Refereces **  R1: Zhu, Jinhua, Yingce Xia, Lijun Wu, Di He, Tao Qin, Wengang Zhou, Houqiang Li, and Tie-Yan Liu.",Does the review address Presentation?,TRUE,FALSE,Highlights typos (presentation aspect).
The experimental results on RoBERTa highlight the applicability and importance of this data augmentation approach on the downstream task of text classification (GLUE).,Does the review address Result?,TRUE,FALSE,Addresses RoBERTa-based improvements (results).
Do the authors expect better results with a larger vocab size?,Does the review address Result?,TRUE,FALSE,Asks about potential outcome changes (results).
"For example, Figure 4 validates Assumption 4.1 (log-partition function is roughly quadratic in theta), and Table 1 shows many real tasks are approximately “natural”.",Does the review address Data/Task?,TRUE,FALSE,Talks about tasks and assumptions in the study.
"There are various weaknesses of the MID data, but the evaluation approach needs to be discussed or justified.",Does the review address Intuition/Justification/Motivation/Validation?,TRUE,FALSE,Criticizes the lack of justification in evaluation approach.
- Strengths: The paper is well organized and clearly written.,Does the review address Presentation?,TRUE,FALSE,Praises organization and clarity.
Can the proposed theory help explain some of the successes of one architecture over others?,Does the review address Theory?,TRUE,FALSE,Asks if the theory can explain architecture differences.
"In particular, it considers language models which compute a probability distribution over the next word in a text, given the previous context.",Does the review address Methodology?,TRUE,FALSE,Describes how the approach models next-word probabilities.
It seems that the authors have the infrastructure for computing single-model test-set results.,Does the review address Result?,TRUE,FALSE,Points out result-computation capability.
1.The performance of this model is closely related to both the AST encoding frontend and the LLaMA model's performance.,Does the review address Methodology?,TRUE,FALSE,Comments on factors affecting the approach (method).
"However, if the video is quite long, say 10 minutes, 30 minutes, or even few hours, will the method still be efficient and effective?",Does the review address Methodology?,TRUE,FALSE,Questions scalability of the approach.
"I'm concerned whether these improvements will hold after optimizing BERT carefully like RoBERTa, or using more advanced backbone methods like ALBERT.",Does the review address Methodology?,TRUE,FALSE,Questions the approach’s durability under different setups.
Cluster embeddings are then obtained which serve as embeddings for the words that reside in each cluster.,Does the review address Methodology?,TRUE,FALSE,Describes a method for obtaining cluster embeddings.
"The proposed method represents a novel approach to multimodal techniques, distinguishing itself from previous Vision-Language Models (VLMs) like Flamingo and PaLI.",Does the review address Methodology?,TRUE,FALSE,Mentions a new multimodal method.
"However, there are unclear parts to be addressed or clarified.",Does the review address Presentation?,TRUE,FALSE,Critiques clarity in presenting certain parts.
"* Extensive empirical results and analysis, providing some findings about overlapping strategy in DNA tokenization, could benefit the community.",Does the review address Analysis?,TRUE,FALSE,Mentions “analysis” in DNA tokenization.
